latitude,longitude,hour,crime_type,risk_label
17.99862201244301,78.94650088279248,2,Theft,1
18.452022850325562,75.98913093105821,15,Robbery,3
19.300110374521598,79.34569867218063,6,None,0
17.173573839478316,74.89674831203806,12,Robbery,3
18.008391915875432,76.16569338912218,2,Harassment,2
15.913633193869464,79.86388035514832,23,Theft,1
18.502249480472017,77.61092666944678,9,None,0
20.54114310978801,78.3307370191855,23,None,0
17.406441279806096,75.73540795150022,9,Theft,1
16.8867957717248,78.5069933291042,6,None,0
19.82940985593843,77.78840224332622,19,None,0
20.04210441304941,78.94975363992245,8,Theft,1
16.004539081965163,72.98555257524836,5,None,0
19.40438492509957,76.54192942327771,13,None,0
17.702558030636816,78.29741244074373,5,Theft,1
20.66030085903061,75.52394155528907,11,None,0
19.31563076584871,74.76732108761111,5,None,0
16.15061285691455,77.25166922233649,10,None,0
16.295472142493026,77.91516779698772,15,None,0
20.355676207214458,80.2684168707045,5,None,0
21.5289128244667,75.86668116350538,15,Harassment,2
15.7843302544945,79.03777599484226,19,None,0
15.858263422593994,73.0155346611302,16,None,0
15.859128890712133,72.72883107963234,7,None,0
21.571875967565976,77.90904089078695,8,None,0
16.9321307960504,75.138953357026,21,None,0
16.597367497991918,77.47731384117301,22,None,0
19.82979756718243,77.7241298830676,3,None,0
21.61588578413314,75.47898334781168,10,None,0
19.0751546816351,76.21568525892903,21,None,0
16.868829174831546,75.11491906391903,14,Theft,1
17.31679431310901,79.04617917410457,17,None,0
17.588053769857787,74.25008693541973,7,Theft,1
17.480818021185165,72.99594598663067,7,None,0
21.12725781521771,79.22328196634288,23,None,0
18.025278460796947,77.59873786188923,23,None,0
20.987591009459784,79.02986048043104,14,None,0
19.376028969524107,80.16442047371173,22,None,0
18.317453409724536,75.93027413894927,9,Theft,1
16.762480378867146,76.10035896478159,15,None,0
21.993738039682107,80.34705567464357,23,None,0
16.356290236834372,73.59182901998061,5,None,0
16.524547344577538,77.69887068668748,9,None,0
20.426426850158354,76.90246870780173,15,None,0
18.857887051482823,76.81992888799498,21,None,0
19.5026276820204,78.97413444434522,9,None,0
20.91404462931506,74.15035880668668,9,Harassment,2
20.891904385642402,73.76606072318282,11,None,0
16.879262517811497,77.96871357049787,19,None,0
16.371156565789125,78.2150499302208,13,None,0
20.976857803351027,78.46505422964015,9,Harassment,2
18.578765120415156,77.05559634133749,17,Theft,1
19.00564489260021,79.50613285455499,20,Assault,3
17.27940233327204,75.44515913514253,20,None,0
21.21409906998494,76.35700567498375,21,None,0
16.07342860191236,77.5435658082592,10,None,0
16.25531707838195,74.04570904724604,11,None,0
21.750854661731104,78.80881171054956,9,None,0
20.058421890340465,75.88720974908809,0,None,0
19.9952682403491,80.58518790539144,18,None,0
19.019010202447287,77.28217610481917,4,None,0
15.611638419263,73.03366371538215,23,None,0
15.685675808101838,80.24812976326001,22,None,0
19.27720367433036,80.3549802486498,6,None,0
21.39514823755004,79.0735274132381,22,None,0
20.273025326545785,73.97322966823906,21,None,0
15.955874224147902,73.21421262368459,22,None,0
15.980657341825367,79.60599574365801,13,None,0
19.008476442897607,80.73686056849897,11,None,0
17.30305513104356,80.61355690222739,1,None,0
19.150936790899237,77.50350497863882,19,None,0
21.57822201432618,77.56416603672302,13,Theft,1
20.71684308602238,78.7778406366334,3,None,0
21.154458209740923,79.88337885954536,17,None,0
16.646286999370215,77.36988205305856,7,None,0
21.445657002819516,76.56991631178404,5,None,0
17.27073491018668,76.40217402373273,18,None,0
20.09882173292609,76.26885207122342,9,None,0
16.2643488327005,78.48743846941962,1,None,0
19.188367398339,80.49619942603415,2,None,0
19.446125310856022,74.18240430151789,23,None,0
15.889077504381396,78.70226161809917,20,None,0
17.222836868855225,78.9359035154552,3,None,0
17.860165439030087,79.66771440365332,10,Theft,1
20.143092974576053,78.6202012944011,21,None,0
21.812970637517573,77.02328198513962,13,Theft,1
18.80542625669134,76.80397469145754,15,Assault,3
16.72800063463489,78.45525237120515,20,None,0
20.107939752937092,75.92609094189962,1,None,0
21.293412454382675,76.48364628338965,10,Assault,3
17.253703502663445,74.36649498858026,9,None,0
19.40243615886668,76.3353508625694,17,None,0
17.652577292039695,78.52078876675098,13,Harassment,2
16.403476497621806,73.77340433930465,4,Theft,1
19.521414547730863,73.43942767113992,12,None,0
21.12944106949933,78.49599073439119,13,None,0
19.637368560817418,77.03349074206804,8,None,0
19.548050283501222,73.59593153917142,15,None,0
18.14173753500658,73.87808931142298,7,None,0
19.665724666518496,79.03767533597436,14,None,0
21.799862172134826,79.91175911831438,6,None,0
20.045926467059186,78.46225457905449,13,None,0
16.045067770272716,79.9349336863661,4,None,0
21.454668635819687,73.096419937283,18,None,0
20.99185138674845,77.74209546509115,16,None,0
20.669221494685168,76.81401727235546,8,None,0
16.38781225402923,77.62801173434062,11,None,0
18.11396684458854,73.09772077170538,21,Theft,1
17.63117740691562,73.5481843372902,11,None,0
20.595127654607136,80.52964652016105,22,None,0
19.789598952433302,72.94670250433664,19,Harassment,2
20.05294995631477,76.7008748905668,21,None,0
21.455507928020793,78.64428709269286,5,Harassment,2
17.900141785324358,77.52740255561426,21,None,0
20.856428980908674,74.1853687272818,8,None,0
18.44266045930878,77.09768068867061,3,None,0
19.044899163348532,78.90484395307638,3,None,0
18.577885743010874,77.17928870810215,8,None,0
21.996472253230763,76.59592943078832,0,None,0
19.390284277726614,79.89426923213959,7,None,0
18.4839822532567,73.60799651631449,2,None,0
18.56003118678979,77.7722304129075,4,None,0
20.47904741008518,73.67147146247373,21,None,0
18.609834233906778,73.31471684594956,15,None,0
17.081427218667194,72.88762744033666,3,None,0
18.0755761210836,74.02448421995769,18,None,0
16.619433714493812,74.55232388765948,3,Theft,1
19.399079660665528,77.17213372248001,12,None,0
17.661923217834005,73.97372377391744,12,None,0
19.001568792146774,75.7582851716873,15,Theft,1
19.258344464865758,76.90245629549078,18,None,0
17.019477183831,75.39000371320896,19,None,0
21.276415180163042,80.66166381473876,23,None,0
17.21053355434645,77.42761630714494,4,None,0
19.436536780670508,80.2546526711913,2,None,0
18.791215302261158,79.12865178380375,1,None,0
19.937320061537378,75.15343533607096,1,None,0
19.817336907156324,77.12178969884413,21,None,0
21.111794930975133,76.75584984323466,19,None,0
19.786243435167286,75.09950595375616,10,Theft,1
19.751555982643822,80.3578698177218,4,None,0
21.524905486859424,72.79202997789918,22,Theft,1
20.479143280393334,75.00195252073863,20,None,0
18.72981215774766,78.0665367859238,5,None,0
18.8790275021593,80.41200535395978,18,None,0
20.642836261379937,76.50622254057433,12,None,0
21.326143499186877,76.70160467675821,5,None,0
21.593728558475977,78.33538500316357,21,None,0
17.431420816260573,78.29334863542508,0,None,0
17.43404645161914,74.58557823713977,17,None,0
15.889899603719476,76.07784864831997,4,None,0
16.065503414534703,75.46373366878579,9,Theft,1
18.818832798833625,74.41245782891966,15,None,0
19.03566886813803,78.18415086231622,19,None,0
20.27395610625474,77.78086044178373,22,None,0
17.235326002856045,76.96292672838639,0,None,0
17.937334283431078,74.02032258035628,20,None,0
16.87625108825096,77.6389663176593,17,None,0
21.432181468106883,74.85016312027214,1,Assault,3
19.32324668981043,73.96651983984665,15,Theft,1
16.765672709293817,79.32389385462523,23,None,0
21.520595829609505,78.0240071380812,1,None,0
19.934727422375854,72.92989916135721,6,None,0
21.186351955516592,76.03917350256937,15,None,0
19.635206660336927,75.70054161323883,15,None,0
18.505976226334276,78.38262074832988,13,None,0
21.08384536187132,73.4752625886603,4,Theft,1
16.204126036771797,75.40276888366216,14,None,0
16.38873053846856,73.1179953074836,14,None,0
18.47399955708623,76.81200504032338,14,None,0
17.389619927316996,73.68633122401415,23,Theft,1
20.139616150514556,77.00737026324587,16,None,0
21.52266824569834,79.4326229018526,8,None,0
21.82062239870549,74.25501439952758,15,Harassment,2
15.604076791492917,79.32618052810764,10,Theft,1
18.424743861212924,75.00767484195464,22,None,0
20.593620763175238,74.94891003991422,0,None,0
17.037418810619364,80.40189234436907,13,None,0
18.28012382210928,77.94608717313156,19,None,0
15.827023480802177,77.00656346680996,4,None,0
21.39687742229769,77.05505675088928,8,None,0
20.80023117911145,76.24959143873603,2,None,0
15.887634678700588,76.97557282682716,10,None,0
21.608001476265507,80.50716150281264,2,None,0
21.575760156720154,74.13643671109531,7,None,0
21.71683245312584,80.63270819871425,22,None,0
20.703895654420343,78.57778640035,18,Theft,1
20.471246260533064,75.94879401677588,23,None,0
19.16945329003019,74.1538477092715,14,None,0
21.512254833747352,76.48502990857801,9,None,0
16.449868082076495,77.19247950308161,16,None,0
18.17816806306801,77.7336453686438,2,None,0
18.644373717445283,73.89176130353638,16,None,0
16.857229611659182,72.85331320355616,2,Theft,1
16.27272246126993,75.56639958417199,14,None,0
20.15091723972315,78.41718191517585,3,None,0
16.72591011420146,78.65679127070317,23,Harassment,2
15.843927573171674,79.02380604826519,9,Assault,3
19.10716597862294,77.46164870599166,13,None,0
17.39595130910334,75.56976546191517,6,None,0
21.015654872201125,80.06008235502877,8,Theft,1
17.061100879412734,76.06352406184325,17,None,0
21.865323994385445,80.77189361231797,21,Assault,3
16.0408360341288,76.40482503444726,21,None,0
21.752513679795705,73.69163581907537,5,Theft,1
18.371186434501354,75.22368125673738,23,None,0
19.416179484437084,77.50901659988902,23,Harassment,2
17.22646557218764,74.87165986210667,1,None,0
16.488913405730045,77.95448659187903,3,None,0
19.731707825273226,78.57475275448633,16,None,0
18.84146491789394,79.91646612473052,20,None,0
17.849776904198848,79.12405693354378,9,Theft,1
20.266904612159777,73.92888961867095,23,Assault,3
20.624876649973896,75.70193270771233,9,None,0
16.762324983010966,75.67789276264536,13,None,0
21.904522105120915,74.78566520938375,18,None,0
16.74242915029558,80.66366237893018,12,None,0
15.603411313017512,73.69618252753371,1,None,0
17.65250185959699,73.91401722811385,20,None,0
16.631587180019885,77.51799105686862,14,None,0
20.07430221894285,77.37090799714214,13,None,0
21.595032993219917,74.07104647003682,8,None,0
18.364586563254594,78.10193131722856,5,Harassment,2
18.7806548751596,77.54009046601105,16,None,0
18.07090438715398,77.56342226343604,21,None,0
16.530948571997868,76.85879096779303,22,None,0
17.767378590146976,78.53032764537889,6,None,0
20.054051774697285,73.27159182413807,6,None,0
21.995092061241877,76.44006832280775,1,None,0
21.088617789038814,77.56870071734247,21,None,0
17.361937471575274,79.11729500533193,5,None,0
16.82106710531048,79.85278856973585,9,None,0
17.856268144821776,74.38438574630801,22,None,0
20.671831551251206,72.67276582252471,15,None,0
18.9381202565928,73.31251977472918,11,None,0
17.900647682288408,75.23921909836865,6,None,0
21.11325395621394,79.26732613978851,18,Harassment,2
21.107725848314466,79.01126034149765,11,None,0
16.91679042044322,75.72105761825487,12,None,0
17.550971009806457,74.36600223711977,3,None,0
20.794626216387538,80.28762185539334,3,None,0
21.618134534759257,80.36109536451727,8,None,0
21.01092053665576,78.27624377159331,15,None,0
20.955520522994934,76.53903680510383,23,None,0
17.52485027966513,75.03919395833576,19,None,0
20.959180278949493,77.87481111204914,20,Theft,1
16.58824310551453,72.90582834845875,1,Theft,1
18.390146102141443,76.97229878941721,6,None,0
17.547719610082456,73.35002534708985,22,Theft,1
18.36425958072745,79.24339460130088,14,Harassment,2
18.356639126482033,78.40212749255014,10,None,0
20.622662734200574,76.23173352757601,10,None,0
18.117101259228104,76.41748596872199,6,None,0
21.590262566513488,75.56351232137791,11,None,0
15.97647373823346,79.17405347153613,10,None,0
19.45050375938417,78.76367214324337,22,None,0
16.994535919952124,75.26510728597009,10,None,0
16.15075065322448,77.15343116263779,18,None,0
19.157609116473346,79.35441086982573,8,None,0
21.948829300808065,75.81533052191813,22,None,0
15.76176720725553,78.61530780176149,12,Assault,3
21.963342241087528,80.81011768568686,15,None,0
19.551684861172486,73.44629483918298,5,None,0
21.318356395133108,80.86711958400042,20,None,0
17.058604251510403,79.11851165854227,4,None,0
21.239872747781256,77.76757075490113,7,None,0
17.479816062236967,75.88352572542544,7,None,0
16.51243208873888,72.84990792026755,19,None,0
17.48164218088266,75.66245557275755,5,None,0
21.92108038434259,80.69278175731426,1,None,0
21.80733044920715,75.03216771133748,1,Theft,1
20.420334635334687,75.48156637325086,4,None,0
17.09774640678134,77.92863011793825,10,None,0
19.890653157019695,76.81291419029442,1,None,0
18.255311805471255,75.85514400254084,19,None,0
21.43889667512084,77.86665887542571,2,None,0
16.408528803406863,78.99264808725917,13,None,0
21.807033700484347,73.45973547271315,1,None,0
17.8846411606899,79.88345761134512,9,None,0
21.111693095805617,76.5688388615063,17,None,0
17.472378931501105,75.53669562905712,18,None,0
21.785944510927038,73.19876220902258,0,None,0
19.126971497246345,78.51677096875315,12,None,0
19.75013783509858,77.90218499345181,21,None,0
17.12047912720508,75.39074394627991,9,Theft,1
21.070141895158038,76.03739076170474,15,Theft,1
18.20499808874479,77.91535257825767,20,None,0
16.092697718143878,80.78560679607483,6,None,0
17.392007367850162,79.530843589423,4,None,0
19.92890020585928,73.73838672760644,4,Theft,1
20.9120776664661,75.93794934749775,12,Theft,1
16.722600344148795,73.5219581152354,12,None,0
16.206184736424518,78.11584482858507,21,None,0
16.552290559892455,75.2042617515512,2,None,0
21.43960924692255,73.51031396562156,12,None,0
18.610426499146854,79.00925930930704,11,None,0
18.876352031296175,77.60844017657507,5,None,0
19.090995304645414,77.1350088317831,14,None,0
16.926435154199524,79.90700601803712,16,None,0
19.53020038838498,80.88719279809705,7,None,0
16.75471697442468,77.40128800787912,19,None,0
19.221081540999883,74.97758540648354,4,None,0
16.14455557804629,76.40598205626743,10,None,0
15.93961325390093,79.88829751035043,2,None,0
20.38990105820285,76.33074933411865,0,None,0
17.928559477679034,75.18904421810066,0,None,0
18.366403652510265,77.80604493921281,18,None,0
19.625283063494493,78.10210941469384,23,None,0
19.555121419816974,77.94515458010348,11,None,0
15.920482655355164,74.31873976058165,23,None,0
21.466148959549166,77.0717159093635,22,None,0
21.81597858742863,79.4137240522012,22,None,0
21.197934956946476,72.87301974628885,20,None,0
17.618275909071624,74.08488636005059,10,Theft,1
19.86808633979634,74.31239762234944,18,Harassment,2
17.538789702474055,80.06116665480651,15,None,0
19.74939389976994,78.51498115763121,4,None,0
19.22166340920362,76.3753334326108,7,None,0
17.56739935517444,80.37388967391024,13,None,0
15.797325085740628,80.48407785968963,20,None,0
17.914419547950523,80.23979215517765,19,None,0
19.346467963447992,80.02714224748449,6,None,0
18.960284868349852,80.89740788867807,2,None,0
18.188412793329597,73.97176348311424,23,None,0
16.28550564897879,74.8080398791369,2,None,0
20.58371937479556,78.20023374449241,0,Harassment,2
21.182964903247917,74.02479006944795,19,Harassment,2
18.970158355421106,74.88167629050814,18,None,0
21.618166948702644,77.09915051842844,19,None,0
21.071505646465475,78.09294842683933,0,None,0
21.66145442858388,79.3348667150709,18,None,0
19.705515195478185,74.52788037319726,5,Theft,1
17.125856187906177,80.74909303712931,23,None,0
18.922148655685916,75.27752861424669,14,None,0
18.758216173906163,78.82373497158655,19,None,0
20.76786371459046,73.7468012716972,18,None,0
18.604332854119356,79.15687203944734,13,None,0
16.196112715615648,80.0173382478676,3,None,0
18.23480081977491,79.65651656140436,12,Theft,1
16.444804648808546,73.60908241288902,4,Harassment,2
15.87398915448047,80.096801971152,17,None,0
18.812959072095605,80.43193788030742,4,Theft,1
15.903376351556206,75.78108361691828,9,Assault,3
17.77360218159613,76.30487613086814,15,None,0
16.499205147526744,73.41480425562983,20,None,0
19.054879525520754,77.2624182911728,2,None,0
16.973089242121297,75.78975281704697,22,None,0
19.610056945484267,80.12060308305321,16,None,0
21.695712430007323,73.40515534238443,9,None,0
17.189099157362048,72.6404586958501,13,Harassment,2
17.918718872509977,74.96495977658893,21,None,0
19.79976027959205,78.43798607706792,20,None,0
21.835504869004698,77.73843454313665,3,Theft,1
16.641644747918573,78.1000156663532,17,None,0
19.644528479254944,75.16115078211573,20,None,0
20.489653788691825,77.10711818193917,12,Assault,3
18.35682312465352,78.51691130844901,10,Theft,1
21.150971511910427,77.89061951417352,19,None,0
16.633962979164835,74.15847758105112,7,None,0
18.53229371199139,80.38017934074867,21,None,0
17.642067576484408,75.87865557997165,6,None,0
17.42738487313723,74.25692599322761,16,None,0
15.969348457925792,78.05432160230329,4,None,0
17.299629321241653,77.59923888332959,3,None,0
18.830920427637324,74.70550319626062,22,None,0
16.24924299013806,74.66194769134663,17,None,0
17.63392438591857,77.99704289737412,13,Theft,1
17.19025721378138,75.4995180759366,10,None,0
17.546224435117225,79.66478681542165,2,None,0
17.397823059080153,76.4807525460614,6,Harassment,2
18.669984019877575,74.01302494061014,20,Harassment,2
18.58545196297689,72.6543720297447,9,None,0
16.65434287163188,73.19847075555812,17,Assault,3
20.006176477413753,75.42278843865331,4,None,0
18.82238171002118,73.53584853735985,20,None,0
18.032243817512324,78.71037834832,11,Assault,3
21.534302963509823,75.25943292874177,13,None,0
18.583952004225544,76.52401115587698,1,None,0
18.438999550798748,77.34788858377595,1,Theft,1
18.167989335770997,74.50221365606035,16,None,0
16.661147794149088,74.71015260333138,10,None,0
18.42342880823283,78.00782607088861,4,None,0
18.947273849484386,73.16782977450782,11,None,0
20.419347545700553,79.58024855664944,2,None,0
17.32698806090047,77.47399778953611,9,None,0
20.002961570233236,78.54212525063544,17,None,0
19.118898334527437,75.67828613846483,11,None,0
21.498527270704145,77.86796797053685,23,None,0
21.204356877187834,78.21273151440607,3,None,0
19.465278092280442,78.80023018544314,15,None,0
16.600186291042284,73.39364902047308,12,None,0
15.986407373083102,74.53624179102403,5,None,0
21.70901435137266,75.12905935731389,14,None,0
19.523455716785868,78.43351160855838,7,Harassment,2
18.305191288347057,74.91917453514262,4,None,0
16.931102905058044,76.21304489272876,23,None,0
20.684954987749975,75.15148037670727,6,None,0
18.001943445687544,77.28959017361254,5,None,0
20.53223358963006,78.51319593515129,6,Theft,1
21.810034400658292,79.28805555369605,2,None,0
17.919837583935404,79.3868546718141,20,None,0
17.262474212481745,77.75487870545783,2,Theft,1
18.386034638288777,73.14722523871671,17,None,0
16.71568225474322,78.72992457789405,19,None,0
17.83948622829418,73.04267214871685,15,None,0
15.928311944579747,74.85072567105377,13,None,0
19.230147456473315,79.56079936355411,4,None,0
20.019824886742267,77.16870741500452,2,None,0
17.748352940624862,79.6037478172876,6,Theft,1
19.64325356081955,79.63234531650978,16,None,0
16.951945542694375,76.50536457709833,19,None,0
20.1385171883096,78.06787577373726,20,None,0
17.82307028610489,75.62498010279064,1,Harassment,2
21.694222874067272,78.68628259803839,21,None,0
16.511810326604913,78.66620545849148,2,Harassment,2
16.89705801260753,73.18742677518695,23,None,0
15.902435546564762,76.80930312492751,14,None,0
17.29882383511918,80.65949619694803,10,None,0
16.106365130351676,74.48898083456038,12,None,0
16.131756345756536,78.32503964233932,22,None,0
21.49387131408882,77.11515169107628,19,None,0
20.650622774257208,77.71327665081444,9,None,0
20.058439606493938,78.49636239888851,0,Theft,1
17.857632389416384,78.52545070416812,22,None,0
18.37712558941206,76.20564862086817,22,None,0
19.22114755173873,77.12776925430167,4,Theft,1
20.871920507100413,79.2591023503425,7,Assault,3
20.291679214800602,73.55050287071882,17,Theft,1
18.68866737737343,77.55166991871467,12,None,0
21.302169541992846,74.61235990416804,12,None,0
19.130711259508473,78.27307240636765,18,None,0
18.206285174311382,74.04400060594298,9,None,0
15.986909234098494,73.37273613354272,1,Theft,1
18.421129612962417,80.39429133983045,2,Theft,1
16.992379898401204,79.91324397563146,4,Harassment,2
19.33560652291604,79.9466303384348,9,None,0
16.42289359289892,79.75769389947824,23,None,0
21.636577391845925,78.0560492301997,17,Robbery,3
16.47140855151911,77.74505080621718,10,None,0
21.33101305043187,76.939850507729,14,Theft,1
20.21091972636257,73.4500126965709,2,Theft,1
19.35994483830372,76.50489996198085,9,None,0
17.343676476853652,78.04853573796709,19,Robbery,3
19.442772620542705,73.63499247894165,4,None,0
20.810022987489077,80.39589084271708,2,None,0
20.16090535200805,78.86737488370501,23,None,0
21.26592840051959,79.43343827799778,1,None,0
21.047437857029124,74.73391992116338,8,None,0
17.550670420411066,79.6306590977437,11,Theft,1
19.508094935735684,77.6465385411389,10,None,0
20.947206967675005,80.65870444268847,14,None,0
20.712677526413582,77.11094115206228,15,None,0
16.60875512044418,78.102460522194,1,None,0
15.731835041765946,76.44515372467856,10,None,0
19.36090108357457,80.68112179722453,11,None,0
18.198793505596083,80.59302842091843,19,None,0
20.869292032497516,74.96080904526522,21,None,0
16.09348504232974,72.93207980138313,22,None,0
16.636689720082636,77.68834286845481,16,None,0
21.373343762198473,79.86733655660433,16,None,0
18.087988203798147,79.44899443019092,7,None,0
21.61283337630813,72.78976490725849,8,Theft,1
17.97748780492073,80.1873707684461,1,None,0
16.83813484806435,74.2787878717084,20,None,0
17.207495207792448,77.13278043896057,3,None,0
18.257465700582525,78.39109904803952,3,None,0
17.042972780885687,74.35781088729036,5,None,0
18.24681699745848,77.54716746491536,6,Harassment,2
21.329304096839053,77.4669395025286,18,None,0
20.131559181231218,75.0565591117139,14,Theft,1
20.400909589023826,74.33319567105329,21,None,0
21.576831627524086,76.20603002661466,15,None,0
18.313552327906244,75.79401548665626,6,None,0
16.19001018485407,77.64406752698352,0,Theft,1
16.852996963237736,72.89067623318023,1,None,0
21.18881887085442,74.51230098800482,6,None,0
21.31161737414818,76.15602171853322,3,None,0
20.259751667735472,75.98748599539216,1,Theft,1
20.885283707945568,79.29892731991369,23,None,0
15.925024740183318,73.34179274879583,17,None,0
21.534194133953434,76.57001898752235,8,None,0
20.08903728851373,79.32222719814877,15,Theft,1
19.14890764300494,75.42223411879321,20,None,0
16.441173346519474,80.57356370589692,11,None,0
17.68343969575394,75.5678082658042,12,Harassment,2
15.833833230305281,75.8870852947586,9,None,0
21.580635760005485,76.85769465525848,7,None,0
16.02391137776206,77.9469785078565,3,None,0
18.498381519586506,79.53131368276802,21,None,0
21.75105857871969,74.24537455664483,19,None,0
19.12445986731845,75.04868777028423,18,None,0
20.356118985797437,76.2922242841721,7,Theft,1
19.80083954353903,80.39068561875085,9,None,0
21.416573171586556,73.79661158823977,20,None,0
15.695600878328777,74.76104723868185,15,None,0
16.030068645679165,78.29773513450188,8,Theft,1
20.57680181288474,77.28713224384873,23,Harassment,2
20.699248437201838,77.91394842561445,21,None,0
20.429482216713232,76.68506466459988,12,None,0
16.60562872682348,75.79406128597161,20,Harassment,2
18.192452645066997,80.87092970670142,21,None,0
17.473654755859133,74.57231662846118,1,None,0
16.014451307475305,78.95770182533553,18,None,0
19.329087221780277,78.54864763057115,0,None,0
18.083494078735857,76.06489168100005,19,None,0
21.955720470795658,79.15511181303116,14,Harassment,2
19.88784273190284,80.74413670664401,5,Theft,1
19.5342820809,76.52831537570157,0,Theft,1
17.02511462785433,79.48103688703925,1,None,0
16.550387720902272,77.22210021936283,23,None,0
19.49026687166009,75.53682328657716,6,None,0
21.778271411695723,73.56031981107866,5,None,0
17.22998993776578,79.99555882304998,11,Harassment,2
15.642711316575836,76.49700624718264,23,None,0
20.488447858562864,73.71061726962414,14,None,0
19.037475002396143,77.52388596204923,13,Theft,1
16.415728715575135,79.56467846628145,18,None,0
16.490213271394325,74.75592816787997,14,Theft,1
17.467506664256142,76.3905138501639,20,None,0
16.95864152811944,77.99144484664723,9,None,0
19.755301404984717,80.17368058413173,18,None,0
16.7356718578887,79.81026680025604,20,None,0
21.06730752362238,78.98555848092755,14,None,0
20.28387183379001,78.40958925736724,23,Robbery,3
16.299759664693863,80.6970214435645,23,Robbery,3
19.475544394332832,78.91403686802816,8,Theft,1
17.624982873356178,78.02364659996792,15,None,0
17.403577884283475,74.37405907881234,19,None,0
19.57190735108516,78.5785405463785,22,None,0
18.65160531372698,77.67638829928768,23,None,0
17.999904717202636,79.62369225501152,20,None,0
17.07981168505295,74.3956360133082,13,Assault,3
17.56840948334901,78.275418052197,18,Harassment,2
19.89441437531805,75.08142018653795,19,None,0
21.095748475344475,72.87879383192785,1,None,0
18.41403596214974,76.89484584544574,15,None,0
21.65938052057644,74.43920827422059,13,None,0
18.12669513241381,80.11149206725696,9,None,0
18.402177960451404,76.56683262776782,5,None,0
18.60349650643515,80.0829354758757,1,Theft,1
18.612199964732284,76.95100610760637,21,None,0
21.29682590770963,78.49697977174328,20,None,0
16.804968036744935,72.9587914319363,19,None,0
21.319290923333924,78.04423575408082,14,None,0
16.13028771653879,76.17200045546899,3,None,0
19.821512123359668,77.10083224083222,8,None,0
21.63120071075909,78.51010661809443,4,None,0
16.784745177295328,78.68403903994717,2,None,0
16.42082464466261,80.64170641936022,12,None,0
16.905478450738283,72.9493055583699,10,None,0
16.663212083462888,80.09662769942847,12,None,0
15.945671570946965,77.45164909059687,18,None,0
21.581978263788677,73.65921213846106,17,None,0
20.793723376930394,79.75319328862484,23,Assault,3
18.029509221034424,79.76772501348425,22,None,0
21.852652714125924,75.17701928370815,6,None,0
17.380620348912156,73.20364597645337,19,None,0
16.13436880476861,77.3809359037686,3,None,0
21.228833119110476,78.46847876791492,7,None,0
15.8860092449055,75.65849140988792,3,Harassment,2
21.489393124225252,73.43626776524304,19,None,0
19.796989659934614,73.74321799112018,9,None,0
17.140994740692992,74.28673395538985,23,None,0
19.35161453485027,80.62318348531701,8,None,0
15.821733835616643,78.20344335873499,8,None,0
18.025643853223894,80.5688545401097,17,None,0
15.774748573895774,77.12927654568784,5,None,0
18.806078046873438,79.61859229806184,21,None,0
16.672188950654675,75.52163994444135,10,None,0
17.623974088212925,73.65182288046547,22,None,0
19.630699626759117,74.01546480321618,14,None,0
17.67118782412271,77.0081123632392,9,None,0
20.233017672789508,78.55700514046492,5,None,0
18.17988326542965,74.0049148327528,23,None,0
16.25085830056971,73.49800429448042,4,Theft,1
16.831672675154895,74.09754133773154,3,None,0
20.123521298564928,72.67454457602729,23,Assault,3
16.102443281623163,74.4838959414417,9,None,0
16.73238274394862,75.98632628037113,0,Theft,1
21.35259343372598,80.61126196009349,1,None,0
20.566879233934053,79.35681717212273,0,None,0
18.751830898419264,80.69495477608152,2,None,0
21.181086846076553,73.4997667416375,12,None,0
16.351363502877366,73.29067051134155,11,None,0
17.928704164760447,74.53292150791896,4,None,0
16.305207623222163,74.46380217126467,22,None,0
18.84219601818831,73.03641517708711,21,None,0
15.816812389564717,79.74232831079833,17,Harassment,2
17.279579197903757,75.44472590248515,3,None,0
17.89311201842237,77.53853264804134,18,None,0
16.2131250866726,80.87696976006669,8,None,0
20.6156360349862,74.98034650982677,0,None,0
21.037442918831506,74.24724722050715,19,None,0
21.02458429698305,73.72811917555069,1,None,0
21.876581502099107,79.354289551242,16,Assault,3
19.243336381583056,76.90095505583123,16,None,0
19.676913972948494,72.61400198901593,1,None,0
16.339063629333197,76.56825241899034,17,None,0
17.334661130938365,77.64643056382133,21,Theft,1
17.457982146951622,78.70657519329154,2,Harassment,2
21.896813783374284,79.53064698978662,7,None,0
19.226159211422896,75.1435843523661,20,None,0
18.396020481675993,79.08082655002002,3,Theft,1
19.37625899154836,79.1047660667525,15,None,0
16.120896475501837,77.17701048198808,10,None,0
16.19453448267606,74.76964948903152,11,Harassment,2
17.187051628988115,75.3655935742827,6,Theft,1
19.56638437576163,80.16542943988017,15,None,0
21.675762964236505,73.7192757813653,4,None,0
20.333046162932884,80.295027589461,5,None,0
21.6955190849512,77.25314317264949,14,None,0
17.782633106413236,75.47927429836496,11,Theft,1
20.962415776896695,75.45556565814115,21,None,0
17.40841064653867,80.04112623452619,19,None,0
15.753130165942773,72.90323286301827,18,None,0
16.71143651267232,79.96816545553685,12,Harassment,2
21.297315443863564,76.2024314842274,14,None,0
21.93946146148639,73.15099819277972,23,None,0
21.730803383059875,74.31640774259327,3,None,0
19.169093296680334,79.31516232312441,17,None,0
15.925964791424773,73.23891941845113,1,Theft,1
17.71543301930258,76.99214445638636,17,None,0
